src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,Created,Updated
qlp,149498425,?.01,EB,85.71742,-61.46504,9.152,0.017,1325.842567,0,0.525391,0,2.775325,0,1580,0,2,2018-10-01 16:12:38.225978+00:00,2018-10-01 16:24:58.812061+00:00
qlp,175391179,?.01,V,348.88042,-36.82476,9.663,0.018,1354.465182,0,0.981615,0,6.571245,0,430,0,2,2018-09-28 22:22:07.619062+00:00,2018-10-01 16:22:14.104692+00:00
qlp,207143419,?.01,V,44.73769,-57.76971,8.677,0.018,1356.988243,0,1.892721,0,5.441497,0,360,0,2,2018-09-28 18:08:58.216759+00:00,2018-10-01 16:21:32.667168+00:00
qlp,155989977,?.01,V,7.40752,-53.63431,10.415,0.019,1356.254461,0,3.37988,0,8.824731,0,440,0,2,2018-09-29 00:33:32.738272+00:00,2018-10-01 16:21:26.356820+00:00
qlp,231022037,?.01,V,28.02602,-55.75978,7.687,0.018,1354.316416,0,0.776824,0,5.520795,0,600,0,2,2018-09-29 02:24:30.050074+00:00,2018-10-01 16:21:00.745511+00:00
qlp,66492229,?.01,V,15.23989,-35.36186,9.623,0.018,1354.585701,0,1.566847,0,4.682115,0,390,0,2,2018-09-29 00:33:33.004320+00:00,2018-10-01 16:20:36.873863+00:00
qlp,33911462,?.01,V,355.99241,-24.76483,8.058,0.019,1354.28183,0,0.116987,0,1.343282,0,4450,0,2,2018-09-28 22:22:06.954316+00:00,2018-10-01 16:20:04.248201+00:00
qlp,220519753,?.01,V,41.89998,-62.13911,9.578,0.019,1325.443723,0,0.106539,0,0.484181,0,260,0,2,2018-09-29 02:24:28.835676+00:00,2018-10-01 16:18:51.296397+00:00
qlp,220536421,?.01,V,42.97204,-61.61738,7.894,0.02,1326.706482,0,2.500032,0,9.077516,0,2420,0,2,2018-09-29 02:24:29.381935+00:00,2018-10-01 16:18:26.076813+00:00
qlp,234527747,?.01,V,16.39202,-62.72759,10.245,0.018,1325.592298,0,1.760438,0,12.37264,0,930,0,2,2018-09-29 02:24:31.812850+00:00,2018-10-01 16:18:18.741862+00:00
qlp,279672800,?.01,V,49.81932,-60.86865,11.088,0.75,1356.132458,0,3.961537,0,6.518471,0,8560,0,2,2018-09-28 18:09:03.873684+00:00,2018-10-01 16:18:05.250715+00:00
qlp,207085564,?.01,EB,22.98899,-50.56698,11.898,0.387,1354.815166,0,1.006086,0,3.078382,0,18960,0,2,2018-09-28 18:09:04.432400+00:00,2018-10-01 16:17:11.693226+00:00
qlp,31797806,?.01,V,50.95568,-66.91408,8.891,0.018,1326.434961,0,2.534617,0,11.298106,0,1080,0,2,2018-09-29 02:24:31.214335+00:00,2018-10-01 16:16:53.863339+00:00
qlp,259962804,?.01,V,42.87304,-70.49652,10.191,0.018,1325.567361,0,1.145559,0,6.011435,0,320,0,2,2018-09-29 02:24:32.209229+00:00,2018-10-01 16:16:14.193306+00:00
qlp,31702188,?.01,V,47.93835,-66.18645,9.926,0.018,1326.045317,0,2.550975,0,6.547843,0,490,0,2,2018-09-29 02:24:31.316693+00:00,2018-10-01 16:15:45.583006+00:00
qlp,144455691,?.01,V,359.79054,-42.23678,6.613,0.02,1354.221001,0,0.107547,0,0.494596,0,720,0,2,2018-09-29 00:33:31.990093+00:00,2018-10-01 16:15:36.468537+00:00
qlp,38951571,?.01,V,10.74035,-66.99902,9.881,0.018,1325.431264,0,0.317712,0,1.130419,0,1150,0,2,2018-09-29 02:24:28.689556+00:00,2018-10-01 16:15:28.588814+00:00
qlp,237913516,?.01,V,22.46694,-62.22479,10.129,0.018,1329.008499,0,1.03789,0,1.940439,0,340,0,2,2018-09-29 02:24:29.757201+00:00,2018-10-01 16:15:22.572320+00:00
qlp,197885262,?.01,V,56.83628,-58.07664,10.086,0.038,1354.468678,0,0.297074,0,5.21536,0,1240,0,2,2018-09-28 18:08:53.730889+00:00,2018-10-01 16:14:31.437632+00:00
qlp,251854070,?.01,V,8.2657,-33.77669,9.261,0.018,1354.583182,0,0.63026,0,6.840388,0,9780,0,2,2018-09-29 00:33:31.181247+00:00,2018-10-01 16:14:25.809093+00:00
qlp,270622818,?.01,V,358.74416,-33.79274,10.267,0.019,1354.242584,0,0.138035,0,1.126796,0,430,0,2,2018-09-29 00:33:31.099402+00:00,2018-10-01 16:14:13.333463+00:00
qlp,30930479,?.01,V,76.03357,-66.8928,12.511,0.018,1326.178332,0,0.65074,0,5.897266,0,1150,0,2,2018-09-28 18:08:57.595169+00:00,2018-10-01 16:14:01.451398+00:00
qlp,234495456,?.01,V,9.9193,-62.40348,13.496,0.39,1325.58597,0,0.380565,0,4.878417,0,28370,0,2,2018-09-28 18:09:01.688941+00:00,2018-10-01 16:13:55.181174+00:00
qlp,167724857,?.01,V,103.6739,-62.1435,8.84,0.018,1325.961173,0,0.332894,0,1.471738,0,630,0,2,2018-09-28 18:08:53.132454+00:00,2018-10-01 16:13:49.868167+00:00
qlp,201800255,?.01,V,36.0142,-56.9913,14.106,0.062,1354.653727,0,0.619058,0,7.374467,0,12710,0,2,2018-09-29 02:24:29.194049+00:00,2018-10-01 16:13:42.420555+00:00
qlp,231864803,?.01,IS,5.63138,-63.67768,8.622,0.018,1335.209238,0,11.893004,0,9.810301,0,230,0,2,2018-09-29 02:24:29.862351+00:00,2018-10-01 16:13:31.707294+00:00
qlp,381204905,?.01,V,30.8486,-65.51343,9.537,0.018,1325.510449,0,0.167126,0,0.473983,0,1030,0,2,2018-09-29 02:24:30.904604+00:00,2018-10-01 16:12:50.917722+00:00
qlp,293165927,?.01,EB,66.63787,-56.4449,8.454,0.02,1355.116262,0,1.710529,0,4.975587,0,25680,0,2,2018-09-28 18:08:59.942478+00:00,2018-10-01 16:12:38.907422+00:00
qlp,309658221,?.01,EB,79.25377,-61.51454,9.84,0.018,1327.229801,0,3.797635,0,5.691895,0,26700,0,2,2018-09-28 18:09:02.382219+00:00,2018-10-01 16:12:38.570217+00:00
qlp,150442264,?.01,EB,97.79425,-61.87949,6.295,0.029,1326.981482,0,2.981478,0,3.74092,0,18040,0,2,2018-09-28 18:08:59.652115+00:00,2018-10-01 16:12:38.410069+00:00
qlp,234525561,?.01,V,15.94848,-61.0279,10.083,0.018,1326.516954,0,0.988047,0,5.428409,0,430,0,2,2018-09-29 02:24:29.695133+00:00,2018-10-01 16:12:37.811435+00:00
qlp,231046921,?.01,V,28.81578,-59.2737,9.427,0.02,1354.257028,0,0.131968,0,0.348522,0,2510,0,2,2018-09-29 02:24:30.196954+00:00,2018-10-01 16:12:33.923452+00:00
qlp,30275739,?.01,V,74.14047,-66.47361,13.356,0.75,1326.468787,0,1.922145,0,5.873921,0,9500,0,2,2018-09-28 18:09:01.190311+00:00,2018-10-01 16:12:33.413366+00:00
qlp,70744260,?.01,V,0.84114,-30.01959,9.949,0.018,1355.439442,0,2.40843,0,27.098884,0,1220,0,2,2018-09-28 22:22:06.176558+00:00,2018-10-01 16:12:24.982457+00:00
qlp,220558928,?.01,V,44.74397,-62.45818,8.329,0.018,1325.619642,0,0.251663,0,0.790504,0,4450,0,2,2018-09-29 02:24:29.402846+00:00,2018-10-01 16:12:12.795662+00:00
qlp,179114674,?.01,IS,79.06082,-69.52279,13.47,0.018,1355.600393,0,1.613006,0,3.542935,0,13060,0,2,2018-09-28 18:08:57.439932+00:00,2018-10-01 16:11:51.580754+00:00
qlp,150145438,?.01,V,92.95034,-60.82969,8.625,0.022,1325.819521,0,0.214983,0,0.816867,0,540,0,2,2018-09-28 18:09:03.851552+00:00,2018-10-01 16:11:25.858682+00:00
qlp,382473334,?.01,V,0.00906,-51.89354,7.724,0.017,1325.591103,0,0.920132,0,5.567608,0,100,0,2,2018-09-29 00:33:34.153296+00:00,2018-10-01 16:10:57.556047+00:00
qlp,31925538,?.01,V,53.30766,-69.86991,8.248,0.018,1325.5374,0,0.241453,0,0.813658,0,630,0,2,2018-09-29 02:24:32.292442+00:00,2018-10-01 16:10:51.773247+00:00
qlp,52195940,?.01,V,19.12072,-67.42815,12.417,0.75,1330.11179,0,4.819563,0,4.078507,0,53360,0,2,2018-09-28 18:08:58.260626+00:00,2018-10-01 16:10:43.798016+00:00
qlp,314016303,?.01,V,0.91965,-42.16425,9.706,0.018,1354.996385,0,2.472927,0,7.503058,0,330,0,2,2018-09-29 00:33:32.325133+00:00,2018-10-01 16:10:35.530235+00:00
qlp,207140541,?.01,V,44.33264,-58.85684,10.017,0.018,1354.229196,0,0.122309,0,0.429128,0,1200,0,2,2018-09-29 02:24:32.397707+00:00,2018-10-01 16:09:18.567987+00:00
qlp,201861459,?.01,V,38.03067,-56.36435,10.224,0.019,1354.761138,0,0.580335,0,2.594097,0,460,0,2,2018-09-29 02:24:31.255026+00:00,2018-10-01 16:09:11.015610+00:00
qlp,167163582,?.01,V,96.37835,-70.96116,10.49,0.02,1325.778287,0,0.595855,0,4.412711,0,4280,0,2,2018-09-28 18:09:04.207939+00:00,2018-10-01 16:08:15.334025+00:00
qlp,201175605,?.01,V,357.69101,-50.6136,8.876,0.018,1325.512583,0,0.112115,0,0.501504,0,800,0,2,2018-09-29 00:33:31.018098+00:00,2018-10-01 16:08:11.862766+00:00
qlp,137775139,?.01,V,343.60492,-20.53836,12.651,0.048,1354.670296,0,0.531315,0,4.963035,0,3460,0,2,2018-09-28 18:08:55.992377+00:00,2018-10-01 16:08:02.500955+00:00
qlp,177115150,?.01,V,103.84761,-70.18776,10.169,0.023,1325.79506,0,0.149976,0,0.633967,0,1640,0,2,2018-09-28 18:09:00.914316+00:00,2018-10-01 16:07:57.478732+00:00
qlp,9035673,?.01,V,349.88131,-20.96264,10.069,0.02,1354.353623,0,1.197049,0,8.473383,0,590,0,2,2018-09-28 22:22:08.507965+00:00,2018-10-01 16:07:41.867515+00:00
qlp,281667628,?.01,V,10.38304,-59.28975,8.754,0.019,1327.18911,0,1.000053,0,4.861938,0,280,0,2,2018-09-29 02:24:30.071037+00:00,2018-10-01 16:07:28.160209+00:00
qlp,141212720,?.01,V,81.78085,-72.52094,12.103,0.032,1326.446654,0,0.73393,0,3.576412,0,1510,0,2,2018-09-28 18:08:58.728315+00:00,2018-10-01 16:07:15.850290+00:00
qlp,12723924,?.01,EB,336.74596,-17.42409,9.224,0.018,1363.580459,0,10.986723,0,2.291391,0,45570,0,2,2018-09-28 22:22:06.654018+00:00,2018-10-01 16:07:06.484959+00:00
qlp,175398506,?.01,V,349.36358,-39.86919,8.215,0.018,1358.989094,0,1.821405,0,2.596595,0,330,0,2,2018-09-29 00:33:31.740652+00:00,2018-10-01 16:06:59.940846+00:00
qlp,262614463,?.01,IS,116.64297,-62.32599,12.046,0.019,1325.892524,0,0.592525,0,1.764065,0,680,0,2,2018-09-28 18:08:55.733918+00:00,2018-10-01 16:06:58.850289+00:00
qlp,5641719,?.01,V,346.6276,-14.0831,14.311,0.06,1354.373183,0,0.22748,0,0.521766,0,13420,0,2,2018-09-28 22:22:07.078193+00:00,2018-10-01 16:06:55.209312+00:00
qlp,41954531,?.01,V,21.89231,-40.45513,9.296,0.017,1354.299713,0,1.193994,0,4.384919,0,230,0,2,2018-09-29 00:33:32.115813+00:00,2018-10-01 16:06:17.858084+00:00
qlp,237930207,?.01,V,58.27336,-65.16028,10.457,0.018,1325.897037,0,0.561868,0,5.309787,0,630,0,2,2018-09-29 02:24:31.358179+00:00,2018-10-01 16:05:44.787473+00:00
qlp,281741839,?.01,V,12.21639,-57.19919,8.725,0.019,1354.21418,0,0.299513,0,0.512239,0,320,0,2,2018-09-29 02:24:32.459172+00:00,2018-10-01 16:05:37.101730+00:00
qlp,31850315,?.01,V,52.024,-66.66441,9.046,0.021,1325.785209,0,1.125273,0,4.919243,0,370,0,2,2018-09-29 02:24:32.584822+00:00,2018-10-01 16:05:02.235820+00:00
qlp,31945753,?.01,V,54.77894,-69.26508,9.6,0.019,1325.671062,0,0.517064,0,2.904204,0,3050,0,2,2018-09-29 02:24:28.311852+00:00,2018-10-01 16:04:57.456622+00:00
qlp,220523818,?.01,IS,42.5298,-64.0194,8.129,0.028,1330.114011,0,18.103207,0,10.870614,0,340,0,2,2018-09-29 02:24:29.423615+00:00,2018-10-01 16:04:51.366613+00:00
qlp,234524844,?.01,IS,15.82739,-64.36331,5.423,0.297,1335.177789,0,11.893004,0,5.971239,0,790,0,2,2018-09-28 18:09:03.385205+00:00,2018-10-01 16:04:15.305537+00:00
qlp,231910738,?.01,V,6.84597,-61.08445,9.328,0.019,1325.740487,0,2.842295,0,9.71792,0,300,0,2,2018-09-29 02:24:31.048986+00:00,2018-10-01 16:04:03.362831+00:00
qlp,469948518,?.01,V,15.30205,-48.87721,10.445,0.034,1354.31998,0,0.267755,0,1.171417,0,660,0,2,2018-09-29 00:33:33.126353+00:00,2018-10-01 16:03:38.592454+00:00
qlp,332488398,?.01,EB,350.56519,-29.70661,9.149,0.018,1355.002622,0,1.040836,0,2.402583,0,45580,0,2,2018-09-28 22:22:05.990473+00:00,2018-10-01 16:03:09.463370+00:00
qlp,234521712,?.01,V,15.15705,-64.66411,9.114,0.018,1325.441876,0,0.119344,0,0.564001,0,8070,0,2,2018-09-29 02:24:30.529573+00:00,2018-10-01 16:02:21.123075+00:00
qlp,382520755,?.01,V,12.33907,-48.71441,9.632,0.018,1354.287597,0,0.109392,0,0.229067,0,5050,0,2,2018-09-29 00:33:32.963494+00:00,2018-10-01 16:02:06.974511+00:00
qlp,141270098,?.01,V,82.6518,-73.32877,13.432,0.018,1326.048665,0,1.72577,0,1.431837,0,5650,0,2,2018-09-28 18:08:54.198879+00:00,2018-10-01 16:01:00.670611+00:00
qlp,425975034,?.01,V,17.67055,-60.32197,9.882,0.019,1325.55782,0,0.371543,0,4.023811,0,2280,0,2,2018-09-29 02:24:29.319638+00:00,2018-10-01 16:00:47.433628+00:00
qlp,89501283,?.01,V,356.64043,-18.94723,10.446,0.018,1354.452453,0,1.226316,0,4.416503,0,420,0,2,2018-09-28 22:22:07.433262+00:00,2018-10-01 16:00:41.471015+00:00
qlp,89525536,?.01,V,357.15093,-22.97969,10.471,0.018,1354.211338,0,0.588671,0,8.050618,0,1280,0,2,2018-09-28 22:22:04.286858+00:00,2018-10-01 16:00:36.547245+00:00
qlp,66469006,?.01,V,14.81833,-35.49078,9.057,0.018,1354.26099,0,0.1807,0,0.719041,0,4000,0,2,2018-09-29 00:33:31.842649+00:00,2018-10-01 16:00:36.148472+00:00
qlp,231064750,?.01,V,31.885,-59.67261,9.143,0.019,1354.80666,0,2.573336,0,10.633848,0,8260,0,2,2018-09-29 02:24:29.444881+00:00,2018-10-01 16:00:31.952216+00:00
qlp,207199659,?.01,V,47.39103,-58.74801,8.84,0.019,1354.293638,0,0.129652,0,0.388707,0,250,0,2,2018-09-29 02:24:30.508607+00:00,2018-10-01 16:00:07.054494+00:00
qlp,237879469,?.01,V,19.20485,-63.51117,9.369,0.019,1325.459283,0,0.114373,0,0.582342,0,350,0,2,2018-09-29 02:24:31.399815+00:00,2018-10-01 15:59:40.095975+00:00
qlp,280830734,188.01,V,44.55559,-70.76079,9.426,0.018,1325.779885,0,1.161945,0,0.929742,0,350,0,2,2018-09-29 02:24:29.715339+00:00,2018-10-01 15:59:34.418968+00:00
qlp,219991024,?.01,V,30.74372,-53.03601,7.088,0.018,1354.556184,0,2.310944,0,15.369811,0,710,0,2,2018-09-28 18:09:00.020328+00:00,2018-10-01 15:59:16.947221+00:00
qlp,270672267,?.01,V,356.21994,-38.33257,7.65,0.029,1354.312397,0,0.410355,0,4.855911,0,3750,0,2,2018-09-29 00:33:31.387438+00:00,2018-10-01 15:59:01.470893+00:00
qlp,231070602,?.01,V,32.95164,-54.04865,7.518,0.018,1354.193178,0,0.123548,0,0.583631,0,890,0,2,2018-09-29 02:24:31.692162+00:00,2018-10-01 15:58:56.374264+00:00
qlp,116881320,?.01,V,8.40175,-38.686,7.53,0.019,1354.740237,0,1.833038,0,6.194642,0,170,0,2,2018-09-29 00:33:31.821979+00:00,2018-10-01 15:58:49.786660+00:00
qlp,231829899,?.01,V,23.44416,-63.80436,9.834,0.021,1325.578039,0,0.21293,0,1.929248,0,3270,0,2,2018-09-29 02:24:32.647320+00:00,2018-10-01 15:56:32.120238+00:00
qlp,47482845,?.01,V,342.8372,-29.53625,5.981,0.202,1356.229413,0,4.932528,0,4.313792,0,1220,0,2,2018-09-28 22:22:07.412616+00:00,2018-10-01 15:56:09.167343+00:00
qlp,251875733,?.01,V,9.27143,-31.69696,9.53,0.019,1354.519503,0,0.972889,0,6.957869,0,460,0,2,2018-09-29 00:33:32.283132+00:00,2018-10-01 15:55:54.433339+00:00
qlp,355736045,?.01,V,1.80353,-60.0709,9.023,0.018,1354.196661,0,0.125061,0,0.427258,0,560,0,2,2018-09-29 02:24:29.965762+00:00,2018-10-01 15:55:25.010490+00:00
qlp,156015442,?.01,V,8.80349,-53.54877,8.594,0.018,1354.709083,0,1.729222,0,22.106512,0,2450,0,2,2018-09-28 18:08:57.817040+00:00,2018-10-01 15:55:15.660837+00:00
qlp,102034461,?.01,V,16.59792,-47.59524,7.572,0.018,1354.278638,0,0.131976,0,0.341005,0,1090,0,2,2018-09-29 00:33:31.761471+00:00,2018-10-01 15:54:43.811569+00:00
qlp,139258279,?.01,V,347.52001,-43.17515,9.214,0.019,1326.310363,0,1.126255,0,5.301688,0,360,0,2,2018-09-29 00:33:31.346151+00:00,2018-10-01 15:54:32.957069+00:00
qlp,47425704,?.01,V,342.25447,-24.92329,7.858,0.017,1354.495461,0,0.332277,0,0.724098,0,5100,0,2,2018-09-28 22:22:07.265060+00:00,2018-10-01 15:54:06.621091+00:00
qlp,31962495,?.01,V,55.13096,-67.86854,9.196,0.019,1325.552965,0,0.552135,0,1.373756,0,630,0,2,2018-09-28 18:08:53.662951+00:00,2018-10-01 15:54:00.820663+00:00
qlp,52195812,?.01,V,19.12325,-66.93778,10.421,0.018,1327.965842,0,1.156245,0,4.416393,0,2390,0,2,2018-09-29 02:24:28.354425+00:00,2018-10-01 15:53:24.222491+00:00
qlp,47390524,?.01,V,342.03344,-28.95874,9.347,0.018,1356.618378,0,1.41847,0,5.951446,0,900,0,2,2018-09-28 22:22:08.245898+00:00,2018-10-01 15:52:17.491350+00:00
qlp,120566395,?.01,V,3.84501,-39.52873,10.408,0.018,1355.040505,0,0.896722,0,18.526205,0,7320,0,2,2018-09-29 00:33:32.593491+00:00,2018-10-01 15:52:04.486889+00:00
qlp,12770198,?.01,V,336.95909,-17.27065,9.644,0.02,1355.734926,0,0.668166,0,1.698692,0,6140,0,2,2018-09-28 22:22:05.230583+00:00,2018-10-01 15:51:58.531338+00:00
qlp,220410491,?.01,IS,70.59894,-56.44342,13.13,0.037,1361.579491,0,9.35877,0,5.797196,0,26180,0,2,2018-09-28 18:09:00.985194+00:00,2018-10-01 15:51:11.896566+00:00
qlp,207206601,?.01,V,48.28624,-56.69493,10.01,0.019,1356.03442,0,3.466653,0,12.545679,0,340,0,2,2018-09-29 02:24:31.628676+00:00,2018-10-01 15:50:51.962327+00:00
qlp,287493512,?.01,V,123.88628,-73.43349,13.451,0.019,1354.391648,0,0.258529,0,1.482922,0,18030,0,2,2018-09-28 18:08:57.528559+00:00,2018-10-01 15:50:49.257667+00:00
qlp,117642409,?.01,V,9.66529,-40.47395,7.594,0.017,1355.035623,0,1.266078,0,5.008807,0,480,0,2,2018-09-29 00:33:30.956581+00:00,2018-10-01 15:50:41.948908+00:00
qlp,29989829,?.01,V,73.13783,-66.04678,12.677,0.018,1326.032333,0,0.393533,0,2.21282,0,15550,0,2,2018-09-28 18:08:58.483306+00:00,2018-10-01 15:50:28.011931+00:00
qlp,238874579,?.01,IS,39.24236,-72.6816,11.008,0.179,1344.433094,0,2.422927,0,1.328733,0,6990,0,2,2018-09-28 18:08:53.885647+00:00,2018-10-01 15:50:12.729060+00:00
qlp,175372911,?.01,V,348.38019,-40.93561,8.959,0.021,1354.229206,0,0.145396,0,0.420101,0,8530,0,2,2018-09-29 00:33:33.720647+00:00,2018-10-01 15:49:51.285546+00:00
qlp,257655688,?.01,V,8.59324,-63.0617,9.522,0.035,1331.201651,0,4.53647,0,4.953825,0,50850,0,2,2018-09-28 18:08:55.389410+00:00,2018-10-01 15:49:27.433635+00:00
qlp,12470841,?.01,V,3.39152,-29.57581,8.438,0.022,1354.232754,0,0.107145,0,0.242851,0,240,0,2,2018-09-28 18:09:01.458763+00:00,2018-10-01 15:49:11.919057+00:00
qlp,231830702,?.01,V,23.67969,-64.53598,13.236,0.018,1325.891318,0,1.114604,0,10.470144,0,10170,0,2,2018-09-28 18:08:59.809761+00:00,2018-10-01 15:48:56.266974+00:00
qlp,262547754,?.01,V,20.87671,-42.75352,10.244,0.018,1355.089342,0,0.934686,0,6.893272,0,340,0,2,2018-09-29 00:33:31.594053+00:00,2018-10-01 15:47:47.218087+00:00
qlp,62379278,?.01,EB,6.74343,-23.54265,9.831,0.018,1354.823651,0,0.774217,0,1.58442,0,5020,0,2,2018-09-28 22:22:08.300948+00:00,2018-10-01 15:46:42.413129+00:00
qlp,201919890,?.01,V,40.73801,-53.92203,10.296,0.018,1354.321055,0,1.11711,0,5.762679,0,340,0,2,2018-09-29 02:24:32.710245+00:00,2018-10-01 15:45:30.961263+00:00
qlp,89547213,?.01,V,358.1054,-18.56009,9.33,0.018,1356.877878,0,3.875395,0,14.302998,0,610,0,2,2018-09-28 22:22:04.203679+00:00,2018-10-01 15:44:09.274415+00:00
qlp,115445135,?.01,V,6.7102,-39.55923,8.655,0.018,1354.425829,0,2.578954,0,11.859681,0,380,0,2,2018-09-29 00:33:30.874833+00:00,2018-10-01 15:43:44.852014+00:00
qlp,47423224,?.01,V,342.0188,-24.3688,9.741,0.054,1354.415062,0,0.635373,0,7.936775,0,3870,0,2,2018-09-28 22:22:04.554050+00:00,2018-10-01 15:43:32.369906+00:00
qlp,229067122,?.01,V,345.1137,-35.06028,9.399,0.018,1354.28889,0,0.113541,0,0.777847,0,500,0,2,2018-09-28 22:22:06.590501+00:00,2018-10-01 15:43:21.064732+00:00
qlp,219335256,?.01,V,354.04123,-55.8233,10.434,0.018,1325.492699,0,0.273999,0,1.185714,0,600,0,2,2018-09-29 00:33:33.823221+00:00,2018-10-01 15:42:30.016399+00:00
qlp,382303178,?.01,V,83.35665,-55.89722,11.074,0.038,1325.817381,0,0.281087,0,1.484679,0,640,0,2,2018-09-28 18:09:03.628767+00:00,2018-10-01 15:40:44.473777+00:00
qlp,206593041,?.01,V,21.01755,-54.10499,9.104,0.018,1354.332937,0,1.000073,0,19.085713,0,2330,0,2,2018-09-29 02:24:31.420468+00:00,2018-10-01 15:40:34.640221+00:00
qlp,89501696,?.01,V,356.78221,-19.16926,8.127,0.017,1354.295175,0,0.164041,0,0.414131,0,210,0,2,2018-09-28 22:22:06.808358+00:00,2018-10-01 15:40:06.715657+00:00
qlp,166733976,?.01,V,36.26559,-52.95049,9.378,0.019,1354.294544,0,0.192411,0,0.953127,0,4960,0,2,2018-09-29 02:24:31.587194+00:00,2018-10-01 15:39:18.200466+00:00
qlp,114876890,?.01,V,3.25403,-18.2041,9.891,0.018,1354.489704,0,0.781001,0,6.476435,0,470,0,2,2018-09-28 22:22:08.057771+00:00,2018-10-01 15:33:47.656975+00:00
qlp,197909711,?.01,V,58.96059,-55.01587,10.099,0.018,1354.183487,0,0.508372,0,7.933897,0,1200,0,2,2018-09-29 02:24:28.224165+00:00,2018-10-01 15:33:18.461106+00:00
qlp,231864125,?.01,V,5.75475,-60.28404,9.838,0.018,1325.452229,0,0.134388,0,0.440481,0,610,0,2,2018-09-29 02:24:28.982760+00:00,2018-10-01 15:30:38.569309+00:00
qlp,326479002,?.01,V,344.51996,-18.70681,8.192,0.02,1358.918549,0,1.325889,0,0.970233,0,580,0,2,2018-09-28 22:22:08.078505+00:00,2018-10-01 15:30:23.145552+00:00
qlp,160070484,?.01,V,346.05093,-41.42024,9.443,0.018,1325.57453,0,1.673339,0,11.319938,0,1390,0,2,2018-09-29 00:33:32.201073+00:00,2018-10-01 15:29:21.570629+00:00
qlp,234505400,?.01,V,12.27235,-61.04871,8.739,0.019,1325.867764,0,3.168031,0,10.849873,0,190,0,2,2018-09-29 02:24:32.689363+00:00,2018-10-01 15:29:14.849243+00:00
qlp,316770020,?.01,V,354.64832,-30.63494,10.655,0.018,1354.763006,0,0.659719,0,7.88702,0,16700,0,2,2018-09-28 18:08:58.394285+00:00,2018-10-01 15:29:10.662394+00:00
qlp,198036154,?.01,V,61.38051,-58.47819,7.817,0.017,1354.259435,0,0.130191,0,0.505183,0,1360,0,2,2018-09-28 18:08:59.187916+00:00,2018-10-01 15:28:53.572789+00:00
qlp,12966638,?.01,V,345.53945,-27.35103,9.271,0.018,1354.408083,0,0.770899,0,9.51425,0,8960,0,2,2018-09-28 22:22:07.702956+00:00,2018-10-01 15:28:07.085732+00:00
qlp,270460907,?.01,V,355.51255,-24.49319,10.246,0.019,1354.781539,0,0.934613,0,2.817073,0,1190,0,2,2018-09-28 22:22:07.370655+00:00,2018-10-01 15:25:53.808441+00:00
qlp,49557013,?.01,V,349.72306,-11.79989,8.645,0.017,1356.372467,0,2.543065,0,13.813115,0,1080,0,2,2018-09-28 22:22:05.307612+00:00,2018-10-01 15:25:33.016611+00:00
qlp,9176657,?.01,V,352.09641,-19.77751,10.59,0.054,1354.540723,0,0.347205,0,4.267622,0,13410,0,2,2018-09-28 18:08:54.397515+00:00,2018-10-01 15:21:01.997014+00:00
qlp,281765190,?.01,V,12.59793,-58.16137,9.423,0.019,1326.353433,0,1.394037,0,6.599371,0,700,0,2,2018-09-29 02:24:29.841402+00:00,2018-10-01 15:19:02.205967+00:00
qlp,149019326,?.01,V,3.94565,-32.87211,12.701,0.027,1355.653125,0,1.182051,0,0.551214,0,41190,0,2,2018-09-29 00:33:32.073752+00:00,2018-10-01 15:18:08.676086+00:00
qlp,340704617,?.01,V,8.40321,-28.32983,9.113,0.019,1354.389619,0,1.020979,0,11.129243,0,4780,0,2,2018-09-28 22:22:04.492354+00:00,2018-10-01 15:00:40.011371+00:00
qlp,251884139,?.01,V,10.492,-31.2899,10.297,0.018,1357.724161,0,1.020841,0,1.658172,0,2380,0,2,2018-09-29 00:33:32.304256+00:00,2018-10-01 14:57:02.589001+00:00
qlp,231831130,?.01,V,23.49904,-62.47621,6.617,0.018,1325.465287,0,0.144691,0,0.616766,0,480,0,2,2018-09-29 02:24:32.271755+00:00,2018-10-01 14:54:15.340694+00:00
qlp,149801960,?.01,V,351.22248,-35.76254,9.473,0.017,1355.106647,0,0.966562,0,11.4867,0,11470,0,2,2018-09-28 22:22:06.238722+00:00,2018-10-01 14:53:52.965421+00:00
qlp,154616565,?.01,V,345.3195,-34.6078,10.002,0.018,1354.737404,0,2.473735,0,6.319304,0,570,0,2,2018-09-28 22:22:06.850374+00:00,2018-10-01 14:53:17.090684+00:00
qlp,246860304,?.01,V,7.05762,-26.65865,13.464,0.018,1355.778578,0,2.342337,0,12.228686,0,7650,0,2,2018-09-28 18:08:55.159852+00:00,2018-10-01 14:52:52.312951+00:00
qlp,200656832,?.01,V,2.07495,-50.25546,9.887,0.018,1355.451477,0,5.014955,0,14.984686,0,910,0,2,2018-09-29 00:33:33.471238+00:00,2018-10-01 14:51:57.768293+00:00
qlp,281786913,?.01,V,13.31176,-55.65516,10.288,0.018,1355.504637,0,2.412448,0,11.66602,0,1050,0,2,2018-09-29 02:24:31.792051+00:00,2018-10-01 14:50:50.788918+00:00
