src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,Created,Updated
spoc,214873946,?.03,V,341.760503,-37.036287,9.94,0.017,1327.739499,0.001553,5.269297,0.001467,1.636785,0.119266,10968.570457,956.7123,1,2018-08-30 14:17:46.250061+00:00,2018-08-31 04:39:42.207889+00:00
spoc,214873946,?.02,V,341.760503,-37.036287,9.94,0.017,1326.580269,0.009952,5.568466,0.004774,1.889183,0.495829,688.076127,256.27145,1,2018-08-30 14:17:46.235627+00:00,2018-08-31 04:39:37.898266+00:00
spoc,255567307,?.01,IS,96.482702,-53.378041,10.176,0.019,1334.92854,0.008419,14.617652,0.014544,15.090514,0.882282,759.599125,90.13041,1,2018-08-30 14:17:54.008710+00:00,2018-08-31 04:29:52.477323+00:00
spoc,79247714,?.01,EB,318.066927,-50.380106,10.158,0.018,1325.351804,0.001537,0.260939,2.9e-05,1.363688,0.119426,809.247565,78.05875,1,2018-08-30 14:17:27.919750+00:00,2018-08-31 04:04:51.557245+00:00
spoc,403237836,?.01,V,330.727218,-64.678902,10.478,0.018,1326.644293,0.001294,23.302531,0.001835,2.253685,0.136982,8656.581397,1767.9447,1,2018-08-30 14:18:13.960232+00:00,2018-08-31 03:58:17.963255+00:00
spoc,382258517,?.01,IS,82.5775,-53.9801,9.412,0.04,1327.788781,0.008627,16.995141,0.011142,2.274371,0.791685,1953.325956,807.33167,1,2018-08-30 14:18:11.071921+00:00,2018-08-31 03:54:04.301069+00:00
spoc,431383040,?.01,IS,49.332024,-77.371422,12.633,0.032,1328.107209,0.003111,14.736194,0.004478,5.501412,0.278068,12019.763064,810.5802,1,2018-08-30 14:18:15.843805+00:00,2018-08-31 03:53:46.153141+00:00
spoc,139804696,?.01,EB,324.647131,-50.852993,12.474,0.018,1325.541271,0.003148,0.77104,0.000165,2.861464,0.359079,1654.060803,219.44464,1,2018-08-30 14:17:34.297305+00:00,2018-08-31 03:53:04.031732+00:00
spoc,219328784,?.01,EB,333.501066,-54.117083,10.582,0.043,1326.949071,0.000462,1.968918,6.3e-05,1.616203,0.034708,9079.132667,165.5191,1,2018-08-30 14:17:48.144894+00:00,2018-08-31 03:51:23.597940+00:00
spoc,290076312,?.01,IS,319.313856,-29.49056,10.108,0.017,1330.579427,0.004086,12.999499,0.005959,5.560219,0.346079,2444.821584,159.26938,1,2018-08-30 14:18:02.658314+00:00,2018-08-31 03:49:52.047110+00:00
spoc,29392968,?.01,IS,313.577164,-26.625934,9.411,0.018,1331.098533,0.002486,13.410853,0.003599,3.577903,0.304523,1459.650642,118.845505,1,2018-08-30 14:17:22.727491+00:00,2018-08-31 03:43:42.810685+00:00
spoc,159690250,?.01,IS,318.329011,-36.423515,5.273,0.21,1329.387582,0.00167,5.92387,0.00101,1.496504,0.483692,984.566203,138.1423,1,2018-08-30 14:17:39.100275+00:00,2018-08-31 03:43:21.447814+00:00
spoc,441386522,?.02,IS,310.047246,-34.715772,8.755,0.018,1326.677287,0.10643,2.968337,0.028123,35.620047,0.337472,369543.733018,3616847.5,1,2018-08-30 14:18:17.603506+00:00,2018-08-31 03:43:20.048892+00:00
spoc,441386522,?.01,IS,310.047246,-34.715772,8.755,0.018,1326.065184,-1.0,4.524998,-1.0,7.5,-1.0,284905.612626,-1.0,1,2018-08-30 14:18:17.589226+00:00,2018-08-31 03:43:07.492170+00:00
spoc,326301723,?.01,IS,308.335062,-26.128586,9.518,0.018,1326.380462,0.35827,6.68558,0.151143,46.75742,9.948435,89631.600742,17799.805,1,2018-08-30 14:18:06.744162+00:00,2018-08-31 03:42:37.910807+00:00
spoc,212267307,?.01,IS,309.126829,-29.256269,9.515,0.018,1329.951411,0.01421,17.483031,0.020751,21.132514,0.745532,3347.517316,260.11816,1,2018-08-30 14:17:44.438371+00:00,2018-08-31 03:32:45.712735+00:00
spoc,61708463,?.02,IS,335.468948,-31.813552,9.756,0.03,1336.12804,0.002701,14.581072,0.004021,2.821283,0.259625,1769.435066,222.23003,1,2018-08-30 14:17:27.372326+00:00,2018-08-31 03:32:26.584367+00:00
spoc,126637970,?.01,IS,314.741022,-42.187828,16.06,0.037,1329.259897,0.011701,13.602054,0.01585,4.605724,1.122669,67637.491937,12113.798,1,2018-08-30 14:17:33.237102+00:00,2018-08-31 03:32:14.216442+00:00
spoc,61708463,?.01,V,335.468948,-31.813552,9.756,0.03,1328.328034,0.00322,12.990081,0.00459,10.756645,0.280816,2646.361229,275.0599,1,2018-08-30 14:17:27.357509+00:00,2018-08-31 03:32:08.275699+00:00
spoc,92497469,?.01,IS,314.859127,-32.340602,10.372,0.018,1325.923491,0.002989,17.003113,0.004385,3.520449,0.281698,3078.493465,253.15102,1,2018-08-30 14:17:29.926753+00:00,2018-08-31 03:30:42.182168+00:00
spoc,314864866,?.01,IS,53.2061,-74.7668,12.746,0.04,1329.943253,0.004683,4.772857,0.00199,5.705979,0.423609,5983.599835,705.8526,1,2018-08-30 14:18:06.290966+00:00,2018-08-31 03:28:55.325362+00:00
spoc,212296228,?.02,IS,309.485502,-26.314344,9.963,0.017,1326.429129,0.008265,23.002005,0.011443,4.732878,0.563628,1057.586972,143.84132,1,2018-08-30 14:17:44.664850+00:00,2018-08-31 03:28:30.222951+00:00
spoc,214912528,?.02,IS,341.8705,-37.7039,11.088,0.04,1326.696856,0.006645,7.51649,0.003754,7.645477,0.339633,8735.353993,696.05273,1,2018-08-30 14:17:46.451560+00:00,2018-08-31 03:27:41.678105+00:00
spoc,214912528,?.01,IS,341.8705,-37.7039,11.088,0.04,1325.862811,0.009849,7.028363,0.005066,9.34187,0.627748,3767.350865,773.12366,1,2018-08-30 14:17:46.436986+00:00,2018-08-31 03:27:34.077198+00:00
spoc,212296228,?.01,IS,309.485502,-26.314344,9.963,0.017,1330.152717,0.011189,11.431286,0.008569,1.256261,0.951936,2103.907456,1214.448,1,2018-08-30 14:17:44.650169+00:00,2018-08-31 03:27:22.967985+00:00
spoc,276935987,?.01,EB,83.70057,-69.710075,13.631,0.123,1326.526207,0.001901,2.124448,0.000268,7.388223,0.087708,233862.482667,7307.139,1,2018-08-30 14:17:59.502543+00:00,2018-08-31 03:27:20.396397+00:00
spoc,389079188,?.02,EB,333.631646,-65.931572,8.073,0.018,1325.428031,0.000812,0.265648,1.9e-05,1.055709,0.087597,190.554123,16.785236,1,2018-08-30 14:18:12.195963+00:00,2018-08-31 03:27:12.840307+00:00
spoc,389079188,?.01,EB,333.631646,-65.931572,8.073,0.018,1325.303318,0.000763,0.265591,1.8e-05,1.061675,0.157006,197.983771,18.517006,1,2018-08-30 14:18:12.181586+00:00,2018-08-31 03:27:08.359179+00:00
spoc,237915523,?.04,EB,56.185547,-61.098292,8.949,0.018,1329.53894,0.001094,4.852872,0.000422,58.234463,0.005069,90100.233268,11672.588,1,2018-08-30 14:17:53.508283+00:00,2018-08-31 03:26:26.448355+00:00
spoc,452358088,?.02,IS,88.102249,-52.055187,5.422,0.301,1332.798994,0.003329,8.31361,0.002935,5.792915,0.318521,453.751727,68.01047,1,2018-08-30 14:18:18.794633+00:00,2018-08-31 03:26:01.630100+00:00
spoc,452358088,?.01,IS,88.102249,-52.055187,5.422,0.301,1335.424598,0.00326,11.85461,0.003855,4.355473,0.379167,713.257833,74.59538,1,2018-08-30 14:18:18.780201+00:00,2018-08-31 03:25:59.200288+00:00
spoc,92597974,?.01,IS,315.677226,-32.90521,9.083,0.017,1329.999798,0.002423,13.217949,0.003434,4.446962,0.38187,1206.930948,89.300224,1,2018-08-30 14:17:30.493217+00:00,2018-08-31 03:25:03.257846+00:00
spoc,441432509,?.01,IS,311.7639,-31.3866,11.02,0.018,1333.924466,0.006563,8.952159,0.005077,10.400607,0.573437,1952.486705,185.3679,1,2018-08-30 14:18:18.485307+00:00,2018-08-31 03:25:01.835833+00:00
spoc,231742782,?.01,IS,78.083298,-67.132294,11.245,0.037,1334.206185,0.004293,13.498263,0.006353,3.876827,0.558958,3948.22532,541.4353,1,2018-08-30 14:17:50.682864+00:00,2018-08-31 03:24:40.665845+00:00
spoc,180413022,?.01,V,12.009143,-74.027672,10.043,0.018,1325.650457,0.004252,1.413504,0.000387,5.022308,0.583642,372.388185,36.978508,1,2018-08-30 14:17:41.334767+00:00,2018-08-31 03:24:39.662058+00:00
spoc,261335113,?.02,EB,92.334865,-80.694267,13.631,0.018,1330.263099,-1.0,16.261105,-1.0,2.0,-1.0,443358.069424,0.0,1,2018-08-30 14:17:55.608451+00:00,2018-08-31 03:24:33.865749+00:00
spoc,358457398,?.02,EB,60.245078,-77.897531,11.332,0.018,1325.990897,0.000797,2.276353,0.000139,4.386622,3.216056,54945.022159,154370.77,1,2018-08-30 14:18:09.734200+00:00,2018-08-31 03:24:30.598704+00:00
spoc,261335113,?.01,EB,92.334865,-80.694267,13.631,0.018,1326.5006,-1.0,8.130552,-1.0,2.0,-1.0,394847.921534,0.0,1,2018-08-30 14:17:55.594153+00:00,2018-08-31 03:24:25.942112+00:00
spoc,358457398,?.01,EB,60.245078,-77.897531,11.332,0.018,1327.185322,-1.0,2.274999,-1.0,6.0,-1.0,422842.467379,0.0,1,2018-08-30 14:18:09.720027+00:00,2018-08-31 03:24:22.606038+00:00
spoc,234334772,?.02,IS,36.360305,-66.493965,3.782,0.298,1327.341155,0.001948,4.996227,0.000972,6.884725,0.30241,219.013148,24.913269,1,2018-08-30 14:17:52.083897+00:00,2018-08-31 03:24:09.052135+00:00
spoc,234334772,?.01,IS,36.360305,-66.493965,3.782,0.298,1332.843623,0.002474,8.287163,0.002562,5.0863,0.618661,225.686217,35.967316,1,2018-08-30 14:17:52.069448+00:00,2018-08-31 03:24:05.886489+00:00
spoc,349642881,?.02,EB,111.78806,-60.796623,15.07,0.021,1325.377043,0.003726,1.473532,0.000355,2.208342,0.30381,35626.413158,4171.3164,1,2018-08-30 14:18:08.336288+00:00,2018-08-31 03:24:02.481029+00:00
spoc,349642881,?.01,EB,111.78806,-60.796623,15.07,0.021,1326.111278,0.001476,1.473627,0.000143,2.234185,0.108015,92125.948172,5141.2246,1,2018-08-30 14:18:08.321934+00:00,2018-08-31 03:23:57.028364+00:00
spoc,142148228,?.01,EB,100.368763,-74.674037,8.37,0.018,1325.32161,0.000212,0.78058,1e-05,1.576615,0.013183,5093.878579,46.823112,1,2018-08-30 14:17:35.641349+00:00,2018-08-31 03:23:54.311702+00:00
spoc,441042358,?.01,IS,325.051689,-20.922227,9.626,0.018,1337.194817,0.002723,12.089108,0.004405,3.065353,4.317442,2289.806371,9059.745,1,2018-08-30 14:18:15.999840+00:00,2018-08-31 03:23:52.039490+00:00
spoc,289917522,?.01,IS,318.027498,-27.078779,9.083,0.018,1330.572096,0.003346,13.315889,0.004593,13.47967,0.254199,11843.676645,998.4788,1,2018-08-30 14:18:02.228856+00:00,2018-08-31 03:23:15.932658+00:00
spoc,142148228,?.03,IS,100.368763,-74.674037,8.37,0.018,1328.241033,0.004581,7.805607,0.001818,5.246127,0.319827,1119.03401,194.14679,1,2018-08-30 14:17:35.670949+00:00,2018-08-31 03:23:02.250300+00:00
spoc,220478846,?.01,V,75.889013,-56.511754,12.748,0.018,1325.505368,0.002575,0.318944,5e-05,1.790879,0.207049,2998.81317,288.72473,1,2018-08-30 14:17:48.784179+00:00,2018-08-31 03:22:27.648282+00:00
spoc,404449695,?.01,IS,335.6155,-78.1829,13.284,0.059,1329.379835,0.002446,21.629038,0.003326,1.679773,0.314061,17492.834361,2392.3042,1,2018-08-30 14:18:13.998599+00:00,2018-08-31 03:22:17.594959+00:00
spoc,212294687,?.01,IS,309.512275,-28.818363,9.962,0.017,1329.626891,0.001486,18.542386,0.002831,1.616881,0.170148,5089.788295,618.6664,1,2018-08-30 14:17:44.556454+00:00,2018-08-31 03:22:10.305471+00:00
spoc,142148228,?.04,IS,100.368763,-74.674037,8.37,0.018,1328.214108,0.002921,4.721353,0.001302,2.625252,0.351151,847.347468,145.9386,1,2018-08-30 14:17:35.685814+00:00,2018-08-31 03:21:47.909118+00:00
spoc,142148228,?.02,IS,100.368763,-74.674037,8.37,0.018,1334.558604,0.001391,14.45608,0.005029,0.927785,1.234754,1394.794631,266.52893,1,2018-08-30 14:17:35.656333+00:00,2018-08-31 03:21:32.771272+00:00
spoc,381949031,?.01,IS,76.347939,-57.195005,5.733,0.076,1335.444376,0.003709,13.972861,0.004323,5.21928,0.301454,638.83497,60.40617,1,2018-08-30 14:18:10.967127+00:00,2018-08-31 03:21:10.791774+00:00
spoc,404927661,?.01,EB,85.488131,-66.092041,8.923,0.02,1333.977905,0.000131,18.53608,0.000189,7.118252,0.009699,52759.857396,89.390274,1,2018-08-30 14:18:14.191789+00:00,2018-08-31 03:21:02.830159+00:00
spoc,197958034,?.01,IS,347.863754,-49.144516,10.398,0.018,1327.756502,0.009636,12.746927,0.009291,10.220415,0.827684,607.131934,82.427,1,2018-08-30 14:17:42.052588+00:00,2018-08-31 03:20:53.991090+00:00
spoc,30275662,?.01,V,74.097924,-66.497773,11.737,0.018,1325.313392,0.004305,0.597508,0.000171,5.052354,0.438216,3624.211942,293.14328,1,2018-08-30 14:17:23.508111+00:00,2018-08-31 03:20:50.423121+00:00
spoc,309062208,?.02,IS,123.189383,-61.23061,13.136,0.033,1334.798981,0.00757,12.50898,0.011687,6.762435,0.740076,10088.659248,1397.848,1,2018-08-30 14:18:05.526137+00:00,2018-08-31 03:20:29.247958+00:00
spoc,176955267,?.01,IS,100.927639,-69.481644,11.334,0.017,1334.917281,0.011814,16.271848,0.016031,7.247033,0.954542,3832.341078,493.12033,1,2018-08-30 14:17:40.598538+00:00,2018-08-31 03:20:19.073881+00:00
spoc,92786840,?.01,IS,317.2297,-32.2898,12.455,0.133,1329.762751,0.004065,13.410651,0.005819,5.672154,0.400793,13328.417865,900.1528,1,2018-08-30 14:17:31.976919+00:00,2018-08-31 03:19:27.670441+00:00
spoc,279314488,?.02,EB,331.680506,-43.732933,10.505,0.018,1325.499705,0.000427,1.832658,5.4e-05,3.355273,0.028685,14018.652401,157.28165,1,2018-08-30 14:18:00.746563+00:00,2018-08-31 03:19:14.582115+00:00
spoc,279314488,?.01,EB,331.680506,-43.732933,10.505,0.018,1326.416409,0.000106,1.832581,1.4e-05,3.431045,0.008573,52658.074118,143.71925,1,2018-08-30 14:18:00.732307+00:00,2018-08-31 03:19:09.776729+00:00
spoc,232083010,?.01,IS,30.30066,-66.348694,4.992,0.018,1332.842168,0.002661,8.287702,0.002555,5.100954,0.253701,288.463098,38.183846,1,2018-08-30 14:17:51.671510+00:00,2018-08-31 03:19:02.817509+00:00
spoc,309062208,?.01,IS,123.189383,-61.23061,13.136,0.033,1336.069312,0.002741,13.293117,0.004309,2.756441,0.327679,19083.553447,1779.6099,1,2018-08-30 14:18:05.511759+00:00,2018-08-31 03:18:12.423543+00:00
spoc,29636302,?.01,IS,315.0604,-26.8099,12.236,0.04,1333.978371,0.004059,10.184894,0.005984,2.081483,1.454458,10205.378755,17226.627,1,2018-08-30 14:17:21.112652+00:00,2018-08-31 03:18:01.267813+00:00
spoc,179040607,?.01,V,79.030704,-68.259824,9.924,0.018,1330.431867,0.005419,10.879192,0.004476,3.883684,1.146736,3446.934078,2305.046,1,2018-08-30 14:17:41.149817+00:00,2018-08-31 03:17:38.995160+00:00
spoc,370234343,?.01,V,105.169877,-77.154884,9.151,0.019,1325.396035,0.000839,0.263226,2e-05,0.579941,0.078805,221.448476,27.593369,1,2018-08-30 14:18:10.407806+00:00,2018-08-31 03:17:38.845944+00:00
spoc,419635446,?.02,EB,323.437875,-67.563564,11.484,0.018,1325.551989,-1.0,0.39078,-1.0,1.0,-1.0,366017.947487,0.0,1,2018-08-30 14:18:14.986596+00:00,2018-08-31 03:17:26.960529+00:00
spoc,419635446,?.01,EB,323.437875,-67.563564,11.484,0.018,1325.356156,-1.0,0.39078,-1.0,1.0,-1.0,278272.824405,0.0,1,2018-08-30 14:18:14.972287+00:00,2018-08-31 03:17:16.130605+00:00
spoc,393891178,?.01,IS,330.778888,-25.640435,12.53,0.018,1334.089844,0.001818,10.51958,0.002474,1.10345,0.35686,8043.529891,1223.1548,1,2018-08-30 14:18:12.915671+00:00,2018-08-31 03:17:06.988996+00:00
spoc,212288885,?.01,IS,309.257447,-27.012539,8.904,0.017,1327.954044,0.001899,13.36152,0.002709,1.543963,0.575161,939.263617,114.75896,1,2018-08-30 14:17:44.477429+00:00,2018-08-31 03:16:46.647801+00:00
spoc,38942483,?.01,IS,69.836128,-65.848787,10.926,0.018,1325.810318,0.009044,14.536318,0.012483,14.750281,0.79169,1233.150398,92.56739,1,2018-08-30 14:17:25.480049+00:00,2018-08-31 03:16:01.598058+00:00
spoc,214516789,?.01,IS,340.4843,-36.4016,14.079,0.059,1334.664657,0.004363,11.420103,0.00585,6.286677,0.361895,41420.214109,2402.9324,1,2018-08-30 14:17:45.419514+00:00,2018-08-31 03:15:49.501637+00:00
spoc,214299966,?.01,EB,339.168005,-36.944102,10.416,0.019,1327.03346,0.000348,3.067176,7.5e-05,2.556175,0.021501,17537.632223,199.35445,1,2018-08-30 14:17:45.281808+00:00,2018-08-31 03:15:46.272733+00:00
spoc,62762261,?.02,EB,336.502296,-31.536347,10.19,0.018,1332.056455,0.000484,8.702862,0.000315,10.135655,0.01732,131783.969368,293.84818,1,2018-08-30 14:17:27.516795+00:00,2018-08-31 03:14:19.895174+00:00
spoc,277649549,?.02,EB,329.040834,-60.229465,7.512,0.019,1326.477736,7.5e-05,14.490452,0.000102,4.615885,0.006991,40178.764545,55.33273,1,2018-08-30 14:17:59.780323+00:00,2018-08-31 03:14:15.387752+00:00
spoc,62762261,?.01,EB,336.502296,-31.536347,10.19,0.018,1332.168158,0.000134,19.15953,0.000187,9.76588,0.009479,152044.278513,210.81065,1,2018-08-30 14:17:27.502164+00:00,2018-08-31 03:14:08.032585+00:00
spoc,277649549,?.01,EB,329.040834,-60.229465,7.512,0.019,1329.101701,2.8e-05,14.490444,4e-05,4.810116,0.002186,124317.231536,93.59008,1,2018-08-30 14:17:59.765797+00:00,2018-08-31 03:14:01.927311+00:00
spoc,92788444,?.01,IS,317.398412,-31.018365,9.721,0.018,1329.090336,0.007165,14.532896,0.010012,9.36754,0.49204,1837.916618,135.0857,1,2018-08-30 14:17:32.094065+00:00,2018-08-31 03:13:58.416133+00:00
spoc,212320065,?.01,IS,309.710442,-26.965071,11.076,0.018,1330.091037,0.002634,21.941999,0.003562,2.252343,0.155982,6055.232984,697.89825,1,2018-08-30 14:17:44.811191+00:00,2018-08-31 03:13:54.618918+00:00
spoc,214992269,?.04,IS,342.338659,-37.626837,10.775,0.018,1327.924975,0.003203,5.489635,0.001358,6.96887,0.213085,5687.891168,402.47684,1,2018-08-30 14:17:47.270219+00:00,2018-08-31 03:13:09.635332+00:00
spoc,214992269,?.03,IS,342.338659,-37.626837,10.775,0.018,1331.338098,-1.0,6.073609,-1.0,3.0,-1.0,12725.533516,-1.0,1,2018-08-30 14:17:47.255566+00:00,2018-08-31 03:13:07.017423+00:00
spoc,469981019,?.01,V,342.471648,-68.107664,12.924,0.038,1325.530975,0.002849,0.365797,6.9e-05,2.511561,0.267115,4167.020273,622.60754,1,2018-08-30 14:18:19.028734+00:00,2018-08-31 03:13:05.477941+00:00
spoc,214992269,?.02,IS,342.338659,-37.626837,10.775,0.018,1326.13786,0.002721,8.891189,0.001411,4.781275,0.213016,5123.475186,413.50546,1,2018-08-30 14:17:47.240965+00:00,2018-08-31 03:13:04.601671+00:00
spoc,214992269,?.01,IS,342.338659,-37.626837,10.775,0.018,1325.733336,0.015924,5.998352,0.006076,4.31625,0.951462,1079.420515,428.32217,1,2018-08-30 14:17:47.226202+00:00,2018-08-31 03:13:01.844004+00:00
spoc,29667425,?.01,IS,315.330847,-27.317436,10.223,0.019,1327.840452,0.006887,8.113456,0.003745,5.866202,0.966847,582.767328,81.16505,1,2018-08-30 14:17:21.253365+00:00,2018-08-31 03:12:48.091456+00:00
spoc,167525513,?.01,IS,100.4013,-62.563,13.45,0.059,1332.195146,0.010764,11.000434,0.014987,7.20174,0.730957,26979.594403,3947.7202,1,2018-08-30 14:17:39.900827+00:00,2018-08-31 03:12:46.804371+00:00
spoc,150145456,?.01,EB,92.958302,-60.842963,9.688,0.018,1325.608943,0.000815,0.430193,2.8e-05,1.659745,0.167608,1151.395502,99.96034,1,2018-08-30 14:17:37.480830+00:00,2018-08-31 03:12:29.902459+00:00
spoc,79403675,?.02,IS,320.208121,-53.034181,7.992,0.018,1337.051368,0.001252,12.686801,0.001925,6.043416,0.126653,2066.803934,222.70107,1,2018-08-30 14:17:28.041520+00:00,2018-08-31 03:12:25.042856+00:00
spoc,97402522,?.01,EB,332.517813,-32.21849,10.489,0.018,1325.580271,0.000752,0.800538,3.8e-05,1.51494,0.059188,3005.955705,78.21258,1,2018-08-30 14:17:32.502376+00:00,2018-08-31 03:11:21.366233+00:00
spoc,277874564,?.01,IS,353.094908,-74.201638,5.368,0.018,1334.932615,0.002949,14.499645,0.005468,5.83893,0.609518,230.666581,35.648994,1,2018-08-30 14:17:59.864923+00:00,2018-08-31 03:11:17.470949+00:00
spoc,279674387,?.01,V,50.144846,-65.785864,6.931,0.017,1325.295963,0.000763,0.485439,3.1e-05,1.000927,0.095253,163.724786,22.501415,1,2018-08-30 14:18:00.907477+00:00,2018-08-31 03:11:13.302774+00:00
spoc,231704059,?.01,V,335.488109,-55.021707,8.587,0.018,1325.552585,0.00099,0.27854,2.6e-05,0.413103,0.058577,148.311596,25.748753,1,2018-08-30 14:17:50.406965+00:00,2018-08-31 03:11:02.920284+00:00
spoc,149346418,?.01,IS,83.406413,-62.489789,3.26,0.284,1330.338236,0.001344,9.36247,0.00155,1.073286,0.504375,2827.534013,4808.673,1,2018-08-30 14:17:36.910376+00:00,2018-08-31 03:11:00.372699+00:00
spoc,231840927,?.01,EB,25.176324,-65.419434,9.968,0.019,1325.785188,0.000475,0.817894,2.6e-05,1.329624,0.0365,3116.126912,64.36898,1,2018-08-30 14:17:50.973111+00:00,2018-08-31 03:10:54.138463+00:00
spoc,219153443,?.01,IS,90.0165,-50.4058,11.589,0.043,1325.969509,0.01851,14.61036,0.02615,24.974813,1.260653,4095.131515,354.3573,1,2018-08-30 14:17:47.755309+00:00,2018-08-31 03:10:41.764625+00:00
spoc,238170857,?.01,EB,357.20355,-69.781586,11.555,0.019,1325.348849,0.000506,0.39338,1.4e-05,2.264923,0.024405,47942.368434,2129.171,1,2018-08-30 14:17:53.642107+00:00,2018-08-31 03:10:38.781526+00:00
spoc,29543294,?.01,IS,314.4775,-26.8512,11.01,0.076,1334.299862,0.003068,9.407835,0.002324,1.834459,0.569,3642.562927,485.9252,1,2018-08-30 14:17:23.705752+00:00,2018-08-31 03:10:36.437216+00:00
spoc,141335886,?.01,IS,83.686699,-73.741215,3.586,0.32,1327.844661,0.003539,7.17771,0.00211,1.591798,1.825385,454.798021,127.46044,1,2018-08-30 14:17:35.069538+00:00,2018-08-31 03:09:36.947815+00:00
spoc,441205252,?.01,IS,336.193747,-26.859955,5.541,0.223,1335.473841,0.002202,11.845482,0.003492,5.904481,0.378705,1163.731761,133.71587,1,2018-08-30 14:18:16.717290+00:00,2018-08-31 03:08:44.710365+00:00
spoc,278683641,?.02,EB,99.245583,-58.460177,9.52,0.019,1326.917615,0.0004,4.242092,0.000117,4.741944,0.022817,13952.421838,97.16498,1,2018-08-30 14:18:00.097690+00:00,2018-08-31 03:08:44.158301+00:00
spoc,355601117,?.02,EB,357.668576,-57.506001,11.171,0.018,1326.549722,0.0025,4.15289,0.000677,6.181538,0.15915,4723.442202,225.97134,1,2018-08-30 14:18:09.450373+00:00,2018-08-31 03:08:23.360824+00:00
spoc,355601117,?.01,EB,357.668576,-57.506001,11.171,0.018,1328.628149,0.000306,4.152327,0.000112,6.21174,0.0202,47480.032667,242.21564,1,2018-08-30 14:18:09.436125+00:00,2018-08-31 03:08:18.536816+00:00
spoc,29842113,?.01,IS,316.489182,-29.883454,8.75,0.02,1329.795228,0.004232,14.253345,0.006163,4.813646,22.885536,2143.339516,29608.059,1,2018-08-30 14:17:23.994997+00:00,2018-08-31 03:07:54.110779+00:00
spoc,278683641,?.01,EB,99.245583,-58.460177,9.52,0.019,1329.03935,4.2e-05,4.241825,1.4e-05,4.850394,0.002582,139200.315229,95.85778,1,2018-08-30 14:18:00.083282+00:00,2018-08-31 03:07:51.304056+00:00
spoc,152250936,?.02,IS,312.378254,-30.084157,14.775,0.196,1334.424874,0.000743,9.25042,0.000614,1.166138,0.066146,295907.676608,14317.925,1,2018-08-30 14:17:38.429461+00:00,2018-08-31 03:07:43.606235+00:00
spoc,232062375,?.01,IS,339.624,-65.3785,8.888,0.033,1332.7338,0.0023,12.757038,0.003371,4.76408,0.218676,3663.98777,407.36545,1,2018-08-30 14:17:51.490980+00:00,2018-08-31 03:07:40.960429+00:00
spoc,234518883,?.01,V,14.540406,-63.395661,11.179,0.018,1325.896434,-1.0,0.642272,-1.0,0.5,-1.0,21023.219581,-1.0,1,2018-08-30 14:17:52.461952+00:00,2018-08-31 03:07:39.482751+00:00
spoc,152250936,?.01,IS,312.378254,-30.084157,14.775,0.196,1327.461851,0.004068,15.865039,0.005815,4.245787,0.780762,168431.873411,14170.994,1,2018-08-30 14:17:38.414676+00:00,2018-08-31 03:07:31.696082+00:00
spoc,126700850,?.01,EB,315.259384,-45.115947,9.862,0.019,1335.140305,0.000747,14.088437,0.001216,7.871952,0.074875,23037.594171,191.233,1,2018-08-30 14:17:33.276646+00:00,2018-08-31 03:07:13.528263+00:00
spoc,326356582,?.01,IS,325.664449,-21.409813,9.67,0.018,1326.801237,0.006018,20.685091,0.008886,8.480232,24.715248,2864.458904,24757.717,1,2018-08-30 14:18:06.784389+00:00,2018-08-31 03:06:09.942929+00:00
spoc,92733122,?.01,IS,316.770442,-32.33178,9.794,0.018,1332.107412,0.003863,11.200584,0.005377,11.920879,0.350471,2181.61039,119.44272,1,2018-08-30 14:17:31.768918+00:00,2018-08-31 03:06:05.655761+00:00
spoc,410421717,?.02,V,319.147036,-60.086784,11.813,0.017,1329.984574,0.00267,11.849078,0.003802,6.271336,0.230535,11036.79493,1641.3032,1,2018-08-30 14:18:14.796526+00:00,2018-08-31 03:05:23.994504+00:00
spoc,410421717,?.01,IS,319.147036,-60.086784,11.813,0.017,1332.397448,0.002208,12.731409,0.00316,1.438292,0.344906,8673.182504,1606.7842,1,2018-08-30 14:18:14.782286+00:00,2018-08-31 03:05:20.981952+00:00
spoc,140859822,?.02,IS,76.1144,-74.0306,12.068,0.04,1335.518032,0.002006,10.837786,0.002772,0.976266,0.460629,7281.735552,1206.9814,1,2018-08-30 14:17:34.787356+00:00,2018-08-31 03:04:33.704424+00:00
spoc,29857846,?.01,IS,316.665913,-26.907134,8.823,0.02,1330.362179,0.006894,13.323129,0.009678,10.520707,0.452126,1246.033314,74.55642,1,2018-08-30 14:17:22.874263+00:00,2018-08-31 03:04:23.509692+00:00
spoc,140859822,?.01,IS,76.1144,-74.0306,12.068,0.04,1334.839946,0.001573,11.320413,0.002279,2.168306,0.115025,25869.864603,1989.0812,1,2018-08-30 14:17:34.772777+00:00,2018-08-31 03:04:22.619379+00:00
spoc,394006752,?.02,EB,329.266689,-56.100516,10.839,0.017,1325.528905,6.9e-05,0.45489,2e-06,1.502824,0.004104,96857.945007,564.9445,1,2018-08-30 14:18:13.097270+00:00,2018-08-31 03:03:54.804733+00:00
